EP012024,             ALETTA,     16,
20240731, 1200,  , LO, 13.6N, 123.1W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110,
20240731, 1800,  , LO, 13.6N, 123.4W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240801, 0000,  , LO, 13.5N, 123.7W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240801, 0600,  , LO, 13.4N, 124.5W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240801, 1200,  , LO, 13.1N, 125.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240801, 1800,  , LO, 13.1N, 125.8W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240802, 0000,  , LO, 13.1N, 126.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240802, 0600,  , LO, 13.1N, 127.2W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240802, 1200,  , LO, 12.8N, 128.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240802, 1800,  , LO, 12.3N, 128.7W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240803, 0000,  , LO, 12.3N, 129.3W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240803, 0600,  , LO, 12.3N, 129.6W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240803, 1200,  , TS, 12.4N, 129.9W,  35, 1007,    0,    0,   50,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240803, 1800,  , TS, 12.3N, 130.4W,  35, 1006,    0,    0,   60,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240804, 0000,  , TS, 12.3N, 130.6W,  35, 1006,    0,   50,   60,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240804, 0600,  , TS, 12.4N, 130.6W,  35, 1006,    0,   60,   60,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240804, 1200,  , TS, 12.9N, 130.6W,  35, 1006,    0,   60,   60,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240804, 1800,  , TS, 13.4N, 130.5W,  35, 1006,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 0000,  , TS, 14.0N, 130.1W,  35, 1006,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 0600,  , TS, 14.5N, 129.2W,  35, 1006,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1200,  , TS, 15.2N, 128.1W,  35, 1005,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20240805, 1800,  , TS, 15.8N, 127.0W,  35, 1004,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
EP052024,             EMILIA,     12,
20240803, 0000,  , DB, 14.5N, 112.3W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240803, 0600,  , DB, 14.8N, 112.5W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240803, 1200,  , DB, 15.0N, 112.6W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240803, 1800,  , DB, 15.3N, 112.7W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240804, 0000,  , DB, 15.5N, 112.8W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240804, 0600,  , DB, 15.7N, 112.8W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100,
